[2020-02-13T06:38:57] T = 525000 / 50000000 | Avg. reward: 16.134775412276902 | Avg. Q: 9.864361486434937
[2020-02-13T06:57:54] T = 528000 / 50000000 | Avg. reward: 16.215603292249188 | Avg. Q: 9.864769868850708
[2020-02-13T07:16:48] T = 531000 / 50000000 | Avg. reward: 17.951428425167716 | Avg. Q: 9.867569074630737
[2020-02-13T07:35:43] T = 534000 / 50000000 | Avg. reward: 17.433857438275425 | Avg. Q: 9.868560438156129
[2020-02-13T07:54:37] T = 537000 / 50000000 | Avg. reward: 16.429218457058994 | Avg. Q: 9.844161825180054
[2020-02-13T08:13:30] T = 540000 / 50000000 | Avg. reward: 17.56025073415323 | Avg. Q: 9.863917636871339
[2020-02-13T08:32:22] T = 543000 / 50000000 | Avg. reward: 17.718455873916284 | Avg. Q: 9.882827262878418
[2020-02-13T08:51:22] T = 546000 / 50000000 | Avg. reward: 15.844473605932407 | Avg. Q: 9.856896905899047
[2020-02-13T09:10:12] T = 549000 / 50000000 | Avg. reward: 15.629567426411155 | Avg. Q: 9.858838491439819
[2020-02-13T09:29:08] T = 552000 / 50000000 | Avg. reward: 16.570591249961545 | Avg. Q: 9.861099596023559
[2020-02-13T09:48:04] T = 555000 / 50000000 | Avg. reward: 16.811956570604337 | Avg. Q: 9.865592374801636
[2020-02-13T10:06:55] T = 558000 / 50000000 | Avg. reward: 17.733657455500623 | Avg. Q: 9.867719650268555
[2020-02-13T10:25:45] T = 561000 / 50000000 | Avg. reward: 15.607856346288703 | Avg. Q: 9.880586500167846
[2020-02-13T10:44:35] T = 564000 / 50000000 | Avg. reward: 16.96442057234308 | Avg. Q: 9.882697315216065
[2020-02-13T11:03:34] T = 567000 / 50000000 | Avg. reward: 15.960889581980787 | Avg. Q: 9.850494365692139
[2020-02-13T11:22:29] T = 570000 / 50000000 | Avg. reward: 17.539412294956726 | Avg. Q: 9.875181627273559
[2020-02-13T11:41:24] T = 573000 / 50000000 | Avg. reward: 16.22608263445055 | Avg. Q: 9.860905294418336
[2020-02-13T12:00:19] T = 576000 / 50000000 | Avg. reward: 15.929009378101782 | Avg. Q: 9.866894826889038
[2020-02-13T12:19:20] T = 579000 / 50000000 | Avg. reward: 15.902536786158379 | Avg. Q: 9.873215990066528
[2020-02-13T12:38:19] T = 582000 / 50000000 | Avg. reward: 16.795435735140614 | Avg. Q: 9.880841035842895
[2020-02-13T12:57:15] T = 585000 / 50000000 | Avg. reward: 15.854617657116155 | Avg. Q: 9.875698881149292
[2020-02-13T13:16:09] T = 588000 / 50000000 | Avg. reward: 16.640238601111783 | Avg. Q: 9.874603185653687
[2020-02-13T13:35:00] T = 591000 / 50000000 | Avg. reward: 16.38279446937604 | Avg. Q: 9.881953248977661
[2020-02-13T13:53:58] T = 594000 / 50000000 | Avg. reward: 17.064631694733606 | Avg. Q: 9.863832607269288
[2020-02-13T14:13:00] T = 597000 / 50000000 | Avg. reward: 15.766918140271137 | Avg. Q: 9.882795963287354
[2020-02-13T14:31:58] T = 600000 / 50000000 | Avg. reward: 15.512039263912897 | Avg. Q: 9.89366826057434
[2020-02-13T14:51:09] T = 603000 / 50000000 | Avg. reward: 15.770346863518743 | Avg. Q: 9.86718677520752
[2020-02-13T15:10:08] T = 606000 / 50000000 | Avg. reward: 18.99959171890115 | Avg. Q: 9.88159390449524
[2020-02-13T15:29:09] T = 609000 / 50000000 | Avg. reward: 15.621289716906677 | Avg. Q: 9.881416425704955
[2020-02-13T15:48:05] T = 612000 / 50000000 | Avg. reward: 16.435598255025383 | Avg. Q: 9.88471899986267
[2020-02-13T16:06:59] T = 615000 / 50000000 | Avg. reward: 15.72070951564174 | Avg. Q: 9.890317163467408
[2020-02-13T16:26:01] T = 618000 / 50000000 | Avg. reward: 15.734197280216577 | Avg. Q: 9.877653293609619
[2020-02-13T16:45:04] T = 621000 / 50000000 | Avg. reward: 15.703145615336373 | Avg. Q: 9.874107599258423
[2020-02-13T17:03:58] T = 624000 / 50000000 | Avg. reward: 15.892431065208845 | Avg. Q: 9.901677141189575
[2020-02-13T17:22:58] T = 627000 / 50000000 | Avg. reward: 15.799871912343727 | Avg. Q: 9.892069234848023
[2020-02-13T17:41:51] T = 630000 / 50000000 | Avg. reward: 15.616128541087056 | Avg. Q: 9.882419528961181
[2020-02-13T18:00:51] T = 633000 / 50000000 | Avg. reward: 16.08550905692854 | Avg. Q: 9.884774856567383
[2020-02-13T18:19:54] T = 636000 / 50000000 | Avg. reward: 15.929733089671519 | Avg. Q: 9.870115928649902
[2020-02-13T18:38:59] T = 639000 / 50000000 | Avg. reward: 16.071909518632925 | Avg. Q: 9.896352462768554
[2020-02-13T18:57:53] T = 642000 / 50000000 | Avg. reward: 15.758586168630048 | Avg. Q: 9.870373697280884
[2020-02-13T19:16:52] T = 645000 / 50000000 | Avg. reward: 15.802446675696673 | Avg. Q: 9.877353487014771
[2020-02-13T19:35:51] T = 648000 / 50000000 | Avg. reward: 18.887873503999327 | Avg. Q: 9.877373352050782
[2020-02-13T19:54:46] T = 651000 / 50000000 | Avg. reward: 15.145034654071868 | Avg. Q: 9.894217491149902
[2020-02-13T20:13:39] T = 654000 / 50000000 | Avg. reward: 16.781676974124693 | Avg. Q: 9.87682547569275
[2020-02-13T20:32:42] T = 657000 / 50000000 | Avg. reward: 15.764646971533072 | Avg. Q: 9.905733394622803
[2020-02-13T20:51:45] T = 660000 / 50000000 | Avg. reward: 16.79351523637532 | Avg. Q: 9.885964555740356
[2020-02-13T21:10:42] T = 663000 / 50000000 | Avg. reward: 16.63386781582088 | Avg. Q: 9.877133979797364
[2020-02-13T21:29:35] T = 666000 / 50000000 | Avg. reward: 18.4188179273488 | Avg. Q: 9.86622332572937
[2020-02-13T21:48:41] T = 669000 / 50000000 | Avg. reward: 17.807849069418694 | Avg. Q: 9.868381309509278
[2020-02-13T22:07:36] T = 672000 / 50000000 | Avg. reward: 16.21678692637933 | Avg. Q: 9.85736810684204
[2020-02-13T22:26:36] T = 675000 / 50000000 | Avg. reward: 17.157338653458947 | Avg. Q: 9.888410291671754
[2020-02-13T22:45:29] T = 678000 / 50000000 | Avg. reward: 15.740198006122931 | Avg. Q: 9.867858629226685
[2020-02-13T23:04:30] T = 681000 / 50000000 | Avg. reward: 15.897973338272584 | Avg. Q: 9.889858083724976
[2020-02-13T23:23:27] T = 684000 / 50000000 | Avg. reward: 17.635788635098876 | Avg. Q: 9.88227077484131
[2020-02-13T23:42:23] T = 687000 / 50000000 | Avg. reward: 16.22374756268093 | Avg. Q: 9.888414993286133
[2020-02-14T00:01:18] T = 690000 / 50000000 | Avg. reward: 16.14230140491219 | Avg. Q: 9.888713655471802
[2020-02-14T00:20:06] T = 693000 / 50000000 | Avg. reward: 16.819079652458 | Avg. Q: 9.880388917922973
[2020-02-14T00:38:58] T = 696000 / 50000000 | Avg. reward: 16.083994110697347 | Avg. Q: 9.888422002792359
[2020-02-14T00:57:51] T = 699000 / 50000000 | Avg. reward: 16.660366174213422 | Avg. Q: 9.901634550094604
[2020-02-14T01:16:49] T = 702000 / 50000000 | Avg. reward: 17.22520632267995 | Avg. Q: 9.888468894958496
[2020-02-14T01:35:42] T = 705000 / 50000000 | Avg. reward: 19.058987172727235 | Avg. Q: 9.870116443634034
[2020-02-14T01:54:31] T = 708000 / 50000000 | Avg. reward: 15.811135372931624 | Avg. Q: 9.878041324615479
[2020-02-14T02:13:22] T = 711000 / 50000000 | Avg. reward: 16.131260880925954 | Avg. Q: 9.889401693344116
[2020-02-14T02:32:17] T = 714000 / 50000000 | Avg. reward: 16.15796528950464 | Avg. Q: 9.896029081344604
[2020-02-14T02:51:12] T = 717000 / 50000000 | Avg. reward: 15.594569067414788 | Avg. Q: 9.874973096847533
[2020-02-14T03:10:10] T = 720000 / 50000000 | Avg. reward: 17.74862289124625 | Avg. Q: 9.898414688110352
[2020-02-14T03:29:05] T = 723000 / 50000000 | Avg. reward: 16.922634060363315 | Avg. Q: 9.87896243095398
[2020-02-14T03:47:59] T = 726000 / 50000000 | Avg. reward: 15.603457900306903 | Avg. Q: 9.905174722671509
[2020-02-14T04:06:59] T = 729000 / 50000000 | Avg. reward: 15.520256377104921 | Avg. Q: 9.88234962463379
[2020-02-14T04:25:51] T = 732000 / 50000000 | Avg. reward: 15.653041360324359 | Avg. Q: 9.898731136322022
[2020-02-14T04:44:44] T = 735000 / 50000000 | Avg. reward: 17.382778378177047 | Avg. Q: 9.877493515014649
[2020-02-14T05:03:41] T = 738000 / 50000000 | Avg. reward: 15.558206955628709 | Avg. Q: 9.897863111495973
[2020-02-14T05:22:35] T = 741000 / 50000000 | Avg. reward: 18.214218753251348 | Avg. Q: 9.870608129501342
[2020-02-14T05:41:24] T = 744000 / 50000000 | Avg. reward: 16.863497651262225 | Avg. Q: 9.872434377670288
[2020-02-14T06:00:07] T = 747000 / 50000000 | Avg. reward: 17.189595489004137 | Avg. Q: 9.882266941070556
[2020-02-14T06:19:05] T = 750000 / 50000000 | Avg. reward: 19.006531559537983 | Avg. Q: 9.867388353347778
[2020-02-14T06:38:00] T = 753000 / 50000000 | Avg. reward: 19.096323196017316 | Avg. Q: 9.888555479049682
[2020-02-14T06:56:55] T = 756000 / 50000000 | Avg. reward: 17.488231628059047 | Avg. Q: 9.873046655654907
[2020-02-14T07:15:45] T = 759000 / 50000000 | Avg. reward: 15.630176512741182 | Avg. Q: 9.87758716583252
[2020-02-14T07:34:41] T = 762000 / 50000000 | Avg. reward: 16.229054631088037 | Avg. Q: 9.876595029830932
[2020-02-14T07:53:36] T = 765000 / 50000000 | Avg. reward: 15.983999011542245 | Avg. Q: 9.875639791488647
[2020-02-14T08:12:36] T = 768000 / 50000000 | Avg. reward: 18.917808949889917 | Avg. Q: 9.875695791244507
[2020-02-14T08:31:28] T = 771000 / 50000000 | Avg. reward: 15.792303185927437 | Avg. Q: 9.882680883407593
[2020-02-14T08:50:22] T = 774000 / 50000000 | Avg. reward: 15.703162973410294 | Avg. Q: 9.88844307899475
[2020-02-14T09:09:18] T = 777000 / 50000000 | Avg. reward: 15.754940854944735 | Avg. Q: 9.88011339187622
[2020-02-14T09:28:14] T = 780000 / 50000000 | Avg. reward: 17.593790900904672 | Avg. Q: 9.867562618255615
[2020-02-14T09:47:00] T = 783000 / 50000000 | Avg. reward: 15.456777197482122 | Avg. Q: 9.88121558189392
[2020-02-14T10:05:57] T = 786000 / 50000000 | Avg. reward: 15.90757773812901 | Avg. Q: 9.887448329925537
[2020-02-14T10:24:46] T = 789000 / 50000000 | Avg. reward: 16.824196630587743 | Avg. Q: 9.87921194076538
[2020-02-14T10:43:46] T = 792000 / 50000000 | Avg. reward: 15.53128695545648 | Avg. Q: 9.878950881958009
[2020-02-14T11:02:43] T = 795000 / 50000000 | Avg. reward: 15.610057894334915 | Avg. Q: 9.881404438018798
[2020-02-14T11:21:39] T = 798000 / 50000000 | Avg. reward: 16.94148546112785 | Avg. Q: 9.894860458374023
[2020-02-14T11:40:44] T = 801000 / 50000000 | Avg. reward: 17.653491718090997 | Avg. Q: 9.88981852531433
[2020-02-14T11:59:41] T = 804000 / 50000000 | Avg. reward: 17.207049761199954 | Avg. Q: 9.896443605422974
[2020-02-14T12:18:35] T = 807000 / 50000000 | Avg. reward: 18.948274083200573 | Avg. Q: 9.89790696144104
[2020-02-14T12:37:27] T = 810000 / 50000000 | Avg. reward: 15.61180968055265 | Avg. Q: 9.898835821151733
[2020-02-14T12:56:20] T = 813000 / 50000000 | Avg. reward: 16.531792984092917 | Avg. Q: 9.888601627349853
[2020-02-14T13:15:10] T = 816000 / 50000000 | Avg. reward: 16.4354949244439 | Avg. Q: 9.890462751388549
[2020-02-14T13:34:00] T = 819000 / 50000000 | Avg. reward: 17.140167399460395 | Avg. Q: 9.872616004943847
[2020-02-14T13:52:50] T = 822000 / 50000000 | Avg. reward: 18.220486016447875 | Avg. Q: 9.87702314376831
[2020-02-14T14:11:45] T = 825000 / 50000000 | Avg. reward: 15.386107372200994 | Avg. Q: 9.88547794342041
[2020-02-14T14:30:36] T = 828000 / 50000000 | Avg. reward: 15.194075546246042 | Avg. Q: 9.894334802627563
[2020-02-14T14:49:26] T = 831000 / 50000000 | Avg. reward: 15.487335461987605 | Avg. Q: 9.884236335754395
[2020-02-14T15:08:15] T = 834000 / 50000000 | Avg. reward: 15.587664747338458 | Avg. Q: 9.87681263923645
[2020-02-14T15:27:10] T = 837000 / 50000000 | Avg. reward: 17.11076576115753 | Avg. Q: 9.874200801849366
[2020-02-14T15:46:16] T = 840000 / 50000000 | Avg. reward: 15.635509774735166 | Avg. Q: 9.875194187164306
[2020-02-14T16:05:18] T = 843000 / 50000000 | Avg. reward: 15.512638584680566 | Avg. Q: 9.875334157943726
[2020-02-14T16:24:08] T = 846000 / 50000000 | Avg. reward: 16.49288657492067 | Avg. Q: 9.872654848098755
[2020-02-14T16:43:04] T = 849000 / 50000000 | Avg. reward: 17.166918395567993 | Avg. Q: 9.889925909042358
[2020-02-14T17:02:10] T = 852000 / 50000000 | Avg. reward: 15.159766494860495 | Avg. Q: 9.871746940612793
[2020-02-14T17:21:07] T = 855000 / 50000000 | Avg. reward: 15.948499659702499 | Avg. Q: 9.883025913238525
[2020-02-14T17:39:59] T = 858000 / 50000000 | Avg. reward: 15.77072793309734 | Avg. Q: 9.884061040878295
[2020-02-14T17:58:53] T = 861000 / 50000000 | Avg. reward: 15.859020924775047 | Avg. Q: 9.883877611160278
[2020-02-14T18:17:44] T = 864000 / 50000000 | Avg. reward: 15.30682946036739 | Avg. Q: 9.889118022918701
[2020-02-14T18:36:39] T = 867000 / 50000000 | Avg. reward: 15.478312465403441 | Avg. Q: 9.887007160186768
[2020-02-14T18:55:30] T = 870000 / 50000000 | Avg. reward: 17.110325314100738 | Avg. Q: 9.892214059829712
[2020-02-14T19:14:24] T = 873000 / 50000000 | Avg. reward: 15.54636105837379 | Avg. Q: 9.889794578552246
[2020-02-14T19:33:21] T = 876000 / 50000000 | Avg. reward: 18.260004629260706 | Avg. Q: 9.88758240699768
[2020-02-14T19:52:13] T = 879000 / 50000000 | Avg. reward: 18.334826455449388 | Avg. Q: 9.877982482910156
[2020-02-14T20:11:07] T = 882000 / 50000000 | Avg. reward: 15.604818965263814 | Avg. Q: 9.85721782684326
[2020-02-14T20:30:03] T = 885000 / 50000000 | Avg. reward: 17.449020984251646 | Avg. Q: 9.851357460021973
[2020-02-14T20:48:56] T = 888000 / 50000000 | Avg. reward: 15.767808880292876 | Avg. Q: 9.878212823867798
[2020-02-14T21:07:49] T = 891000 / 50000000 | Avg. reward: 15.933175586455164 | Avg. Q: 9.87750557899475
[2020-02-14T21:26:49] T = 894000 / 50000000 | Avg. reward: 16.014074518947012 | Avg. Q: 9.890154037475586
[2020-02-14T21:45:42] T = 897000 / 50000000 | Avg. reward: 16.16595558671696 | Avg. Q: 9.88408932685852
[2020-02-14T22:04:32] T = 900000 / 50000000 | Avg. reward: 16.917401845073037 | Avg. Q: 9.882425136566162
[2020-02-14T22:23:32] T = 903000 / 50000000 | Avg. reward: 15.54340252095271 | Avg. Q: 9.873853549957275
[2020-02-14T22:42:28] T = 906000 / 50000000 | Avg. reward: 15.8498666339196 | Avg. Q: 9.891285390853882
[2020-02-14T23:01:22] T = 909000 / 50000000 | Avg. reward: 16.371502441340866 | Avg. Q: 9.885865354537964
[2020-02-14T23:20:10] T = 912000 / 50000000 | Avg. reward: 15.658171251263415 | Avg. Q: 9.877129411697387
[2020-02-14T23:39:03] T = 915000 / 50000000 | Avg. reward: 15.563538244377726 | Avg. Q: 9.881890840530396
[2020-02-14T23:57:43] T = 918000 / 50000000 | Avg. reward: 16.861354027923873 | Avg. Q: 9.880632257461547
[2020-02-15T00:16:39] T = 921000 / 50000000 | Avg. reward: 16.329117005073037 | Avg. Q: 9.876443758010865
[2020-02-15T00:35:35] T = 924000 / 50000000 | Avg. reward: 16.390014197457603 | Avg. Q: 9.886715440750121
[2020-02-15T00:54:24] T = 927000 / 50000000 | Avg. reward: 16.174812465237117 | Avg. Q: 9.868507061004639
[2020-02-15T01:13:11] T = 930000 / 50000000 | Avg. reward: 16.86038867465577 | Avg. Q: 9.880209302902221
[2020-02-15T01:31:52] T = 933000 / 50000000 | Avg. reward: 17.44733826579188 | Avg. Q: 9.871127586364747
[2020-02-15T01:50:40] T = 936000 / 50000000 | Avg. reward: 17.813872261628745 | Avg. Q: 9.865903453826904
[2020-02-15T02:09:18] T = 939000 / 50000000 | Avg. reward: 15.737930696813168 | Avg. Q: 9.886469011306763
[2020-02-15T02:28:08] T = 942000 / 50000000 | Avg. reward: 15.499833623317734 | Avg. Q: 9.87802306175232
[2020-02-15T02:46:58] T = 945000 / 50000000 | Avg. reward: 15.215055006029298 | Avg. Q: 9.867476415634155
[2020-02-15T03:05:49] T = 948000 / 50000000 | Avg. reward: 17.191540497279387 | Avg. Q: 9.874298601150512
[2020-02-15T03:24:35] T = 951000 / 50000000 | Avg. reward: 16.172274331619185 | Avg. Q: 9.867778778076172
[2020-02-15T03:43:26] T = 954000 / 50000000 | Avg. reward: 15.563522682740624 | Avg. Q: 9.876036701202393
[2020-02-15T04:02:21] T = 957000 / 50000000 | Avg. reward: 15.313889867577764 | Avg. Q: 9.875004034042359
[2020-02-15T04:21:21] T = 960000 / 50000000 | Avg. reward: 15.881452690093312 | Avg. Q: 9.876584463119507
[2020-02-15T04:40:11] T = 963000 / 50000000 | Avg. reward: 16.644473355950478 | Avg. Q: 9.876388874053955
[2020-02-15T04:59:03] T = 966000 / 50000000 | Avg. reward: 16.392969432982902 | Avg. Q: 9.87591983795166
[2020-02-15T05:17:48] T = 969000 / 50000000 | Avg. reward: 16.946603928377876 | Avg. Q: 9.876858701705933
[2020-02-15T05:36:30] T = 972000 / 50000000 | Avg. reward: 15.71447151111368 | Avg. Q: 9.896456384658814
[2020-02-15T05:55:17] T = 975000 / 50000000 | Avg. reward: 17.92851576989101 | Avg. Q: 9.856675081253051
[2020-02-15T06:14:05] T = 978000 / 50000000 | Avg. reward: 15.659098788876396 | Avg. Q: 9.88549036026001
[2020-02-15T06:32:41] T = 981000 / 50000000 | Avg. reward: 16.541111370292402 | Avg. Q: 9.877257652282715
[2020-02-15T06:51:27] T = 984000 / 50000000 | Avg. reward: 16.607865551248697 | Avg. Q: 9.886028642654418
[2020-02-15T07:10:11] T = 987000 / 50000000 | Avg. reward: 16.522771715544877 | Avg. Q: 9.882584190368652
[2020-02-15T07:28:59] T = 990000 / 50000000 | Avg. reward: 16.129922707464758 | Avg. Q: 9.898912391662599
[2020-02-15T07:47:42] T = 993000 / 50000000 | Avg. reward: 16.05478669352712 | Avg. Q: 9.895390853881835
[2020-02-15T08:06:32] T = 996000 / 50000000 | Avg. reward: 15.748358384917971 | Avg. Q: 9.915880508422852
[2020-02-15T08:25:22] T = 999000 / 50000000 | Avg. reward: 15.843036598725725 | Avg. Q: 9.908503684997559
[2020-02-15T08:44:12] T = 1002000 / 50000000 | Avg. reward: 15.930119502744528 | Avg. Q: 9.886202211380004
[2020-02-15T09:03:11] T = 1005000 / 50000000 | Avg. reward: 16.874225803105592 | Avg. Q: 9.887850666046143
[2020-02-15T09:21:57] T = 1008000 / 50000000 | Avg. reward: 16.880075386440957 | Avg. Q: 9.889003448486328
[2020-02-15T09:40:37] T = 1011000 / 50000000 | Avg. reward: 16.942618109870356 | Avg. Q: 9.888650579452515
[2020-02-15T09:59:17] T = 1014000 / 50000000 | Avg. reward: 15.394638732098684 | Avg. Q: 9.881333017349244
[2020-02-15T10:17:54] T = 1017000 / 50000000 | Avg. reward: 16.777086509554273 | Avg. Q: 9.871892070770263
[2020-02-15T10:36:39] T = 1020000 / 50000000 | Avg. reward: 18.439662688776867 | Avg. Q: 9.892030143737793
[2020-02-15T10:55:17] T = 1023000 / 50000000 | Avg. reward: 17.32358309978239 | Avg. Q: 9.899003868103028
[2020-02-15T11:13:53] T = 1026000 / 50000000 | Avg. reward: 16.590059755709415 | Avg. Q: 9.882761831283569
[2020-02-15T11:32:28] T = 1029000 / 50000000 | Avg. reward: 14.252326898876646 | Avg. Q: 9.890020332336427
[2020-02-15T11:51:22] T = 1032000 / 50000000 | Avg. reward: 15.990089952979353 | Avg. Q: 9.883906011581422
[2020-02-15T12:10:07] T = 1035000 / 50000000 | Avg. reward: 15.423317552105775 | Avg. Q: 9.891495265960693
[2020-02-15T12:28:54] T = 1038000 / 50000000 | Avg. reward: 15.70688988428687 | Avg. Q: 9.88979679107666
[2020-02-15T12:47:34] T = 1041000 / 50000000 | Avg. reward: 15.62369701442935 | Avg. Q: 9.88337371826172
[2020-02-15T13:06:17] T = 1044000 / 50000000 | Avg. reward: 15.875689229369641 | Avg. Q: 9.894125394821167
[2020-02-15T13:25:09] T = 1047000 / 50000000 | Avg. reward: 15.699985435734927 | Avg. Q: 9.891865758895873
[2020-02-15T13:44:04] T = 1050000 / 50000000 | Avg. reward: 15.95446486389114 | Avg. Q: 9.889362993240356
[2020-02-15T14:02:59] T = 1053000 / 50000000 | Avg. reward: 15.752326292212153 | Avg. Q: 9.89776198387146
[2020-02-15T14:21:55] T = 1056000 / 50000000 | Avg. reward: 14.601210769767073 | Avg. Q: 9.889449768066406
[2020-02-15T14:40:48] T = 1059000 / 50000000 | Avg. reward: 16.556507209133365 | Avg. Q: 9.878858604431151
[2020-02-15T14:59:35] T = 1062000 / 50000000 | Avg. reward: 16.450636594017073 | Avg. Q: 9.872734231948852
[2020-02-15T15:18:15] T = 1065000 / 50000000 | Avg. reward: 12.476067385793872 | Avg. Q: 9.893416328430176
[2020-02-15T15:36:57] T = 1068000 / 50000000 | Avg. reward: 16.01432405934935 | Avg. Q: 9.880449438095093
[2020-02-15T15:55:50] T = 1071000 / 50000000 | Avg. reward: 16.192689072298585 | Avg. Q: 9.90136981010437
[2020-02-15T16:14:45] T = 1074000 / 50000000 | Avg. reward: 15.476262284157215 | Avg. Q: 9.885586986541748
[2020-02-15T16:33:37] T = 1077000 / 50000000 | Avg. reward: 15.521524479293635 | Avg. Q: 9.883023986816406
[2020-02-15T16:52:25] T = 1080000 / 50000000 | Avg. reward: 15.090840190864107 | Avg. Q: 9.90174991607666
[2020-02-15T17:11:10] T = 1083000 / 50000000 | Avg. reward: 15.8216616458888 | Avg. Q: 9.89672142982483
[2020-02-15T19:04:58] T = 12000 / 50000000 | Avg. reward: 10.583634619366414 | Avg. Q: 0.035517056435346604
[2020-02-15T19:25:24] T = 15000 / 50000000 | Avg. reward: 9.243682602371596 | Avg. Q: 0.08853340685367585
[2020-02-15T19:45:42] T = 18000 / 50000000 | Avg. reward: 9.437767716820703 | Avg. Q: 0.1151175582408905
[2020-02-15T20:06:02] T = 21000 / 50000000 | Avg. reward: 9.452588987467763 | Avg. Q: 0.06424857273697854
[2020-02-15T20:26:19] T = 24000 / 50000000 | Avg. reward: 9.467801503138798 | Avg. Q: 0.09272604383528232
[2020-02-15T20:46:37] T = 27000 / 50000000 | Avg. reward: 10.869263351808726 | Avg. Q: 0.11638247460126877
[2020-02-15T21:06:54] T = 30000 / 50000000 | Avg. reward: 10.492046210422425 | Avg. Q: 0.11120375663042069
[2020-02-15T21:27:08] T = 33000 / 50000000 | Avg. reward: 11.576502073471532 | Avg. Q: 0.1769907784461975
[2020-02-15T21:47:22] T = 36000 / 50000000 | Avg. reward: 13.95791924968529 | Avg. Q: 0.1560930487513542
[2020-02-15T22:07:36] T = 39000 / 50000000 | Avg. reward: 14.732423253253112 | Avg. Q: 0.17451707556843757
[2020-02-15T22:27:51] T = 42000 / 50000000 | Avg. reward: 4.071219480990491 | Avg. Q: 0.25759758323431015
[2020-02-15T22:47:57] T = 45000 / 50000000 | Avg. reward: 15.276632339053275 | Avg. Q: 0.21763534232974052
[2020-02-15T23:08:04] T = 48000 / 50000000 | Avg. reward: 17.537935120617902 | Avg. Q: 0.21561668649315835
[2020-02-15T23:28:04] T = 51000 / 50000000 | Avg. reward: 16.00827418210887 | Avg. Q: 0.35796229004859925
[2020-02-15T23:48:11] T = 54000 / 50000000 | Avg. reward: 12.76270535733191 | Avg. Q: 0.34662706226110457
[2020-02-16T00:08:10] T = 57000 / 50000000 | Avg. reward: 7.17055064710277 | Avg. Q: 0.5651110871136189
[2020-02-16T00:28:12] T = 60000 / 50000000 | Avg. reward: 17.31951868021933 | Avg. Q: 0.48682558700442313
[2020-02-16T00:48:10] T = 63000 / 50000000 | Avg. reward: 10.721559244716396 | Avg. Q: 0.5620941950380802
[2020-02-16T01:08:06] T = 66000 / 50000000 | Avg. reward: 15.798684425422977 | Avg. Q: 0.9604686981439591
[2020-02-16T01:27:56] T = 69000 / 50000000 | Avg. reward: 9.036473906631453 | Avg. Q: 0.9065648093819618
[2020-02-16T01:47:49] T = 72000 / 50000000 | Avg. reward: 14.746340997917141 | Avg. Q: 0.8477044382691383
[2020-02-16T02:07:33] T = 75000 / 50000000 | Avg. reward: 14.504280850916548 | Avg. Q: 1.1328991931676864
[2020-02-16T02:27:22] T = 78000 / 50000000 | Avg. reward: 17.162435061800885 | Avg. Q: 1.1236358624696732
[2020-02-16T02:47:04] T = 81000 / 50000000 | Avg. reward: 15.091498220329203 | Avg. Q: 1.4963058233261108
[2020-02-16T03:06:46] T = 84000 / 50000000 | Avg. reward: 17.598264092431158 | Avg. Q: 1.7611763578653337
[2020-02-16T03:26:28] T = 87000 / 50000000 | Avg. reward: 16.290632846322374 | Avg. Q: 1.640231038928032
[2020-02-16T03:46:07] T = 90000 / 50000000 | Avg. reward: 16.077701067415447 | Avg. Q: 2.063767582178116
[2020-02-16T04:05:51] T = 93000 / 50000000 | Avg. reward: 19.99461286614139 | Avg. Q: 1.9445254921913147
[2020-02-16T04:25:24] T = 96000 / 50000000 | Avg. reward: 19.42527601327287 | Avg. Q: 2.056685880422592
[2020-02-16T04:45:03] T = 99000 / 50000000 | Avg. reward: 17.365736123913727 | Avg. Q: 2.4125684118270874
[2020-02-16T05:04:46] T = 102000 / 50000000 | Avg. reward: 13.263508802664369 | Avg. Q: 2.514619376659393
[2020-02-16T05:24:23] T = 105000 / 50000000 | Avg. reward: 20.641275468718938 | Avg. Q: 2.887461053133011
[2020-02-16T05:43:57] T = 108000 / 50000000 | Avg. reward: 18.55527514271732 | Avg. Q: 2.9030164062976835
[2020-02-16T06:03:21] T = 111000 / 50000000 | Avg. reward: 16.53040217071698 | Avg. Q: 2.8217924869060518
[2020-02-16T06:22:59] T = 114000 / 50000000 | Avg. reward: 17.762808474528942 | Avg. Q: 3.520810445547104
[2020-02-16T06:42:24] T = 117000 / 50000000 | Avg. reward: 18.417909223809914 | Avg. Q: 3.423143889904022
[2020-02-16T07:02:04] T = 120000 / 50000000 | Avg. reward: 15.546431293747755 | Avg. Q: 3.339631406068802
[2020-02-16T07:21:37] T = 123000 / 50000000 | Avg. reward: 13.14402914809241 | Avg. Q: 3.741335015296936
[2020-02-16T07:41:04] T = 126000 / 50000000 | Avg. reward: 13.073325010975417 | Avg. Q: 4.013479561805725
[2020-02-16T08:00:34] T = 129000 / 50000000 | Avg. reward: 14.46410929811507 | Avg. Q: 3.9238449048995974
[2020-02-16T08:20:03] T = 132000 / 50000000 | Avg. reward: 19.581415062977324 | Avg. Q: 4.380291619300842
[2020-02-16T08:39:33] T = 135000 / 50000000 | Avg. reward: 19.107066013355965 | Avg. Q: 4.06898756980896
[2020-02-16T08:59:01] T = 138000 / 50000000 | Avg. reward: 19.291450673410644 | Avg. Q: 4.344044213294983
[2020-02-16T09:18:22] T = 141000 / 50000000 | Avg. reward: 18.918561534992147 | Avg. Q: 4.474543869495392
[2020-02-16T09:37:44] T = 144000 / 50000000 | Avg. reward: 18.996034121194004 | Avg. Q: 4.531034059524536
